Aggregation Strategy,NCCL Algo,NCLL Proto,Multiple CUDA Streams,Contiguous Memory,Average Time (s),Theoretical Throughput (Gb/s),Real Throughput (Gb/s),Max GPU RAM Allocated (GB)
layer_by_layer,collnet,LL,False,True,2.195314403002461,107.13085111310541,102.42146393085362,16.060523008
layer_by_layer,collnet,LL,True,False,2.0216769203543663,110.10406789625648,111.21822318898907,16.060523008
layer_by_layer,collnet,LL,True,True,2.0075499290057146,111.7357373915218,112.00085820797534,16.060523008
layer_by_layer,collnet,LL128,False,False,2.150123620328183,108.09671882651833,104.57413370012677,16.060523008
layer_by_layer,collnet,LL128,False,True,2.129410238005221,106.31260328565995,105.5913562032234,16.060523008
layer_by_layer,collnet,LL128,True,False,1.9947014513115089,111.8017510817729,112.72228974223873,16.060523008
layer_by_layer,collnet,LL128,True,True,1.9835404476616532,110.69179228633361,113.35655655979537,16.060523008
layer_by_layer,collnetchain,SIMPLE,False,False,2.0903566173122576,105.68232664132131,107.564093648817,16.060523008
layer_by_layer,collnetchain,SIMPLE,False,True,2.099411207678107,102.41073486050061,107.10017843177809,16.060523008
layer_by_layer,collnetchain,SIMPLE,True,False,2.0359294176644958,111.17189806871272,110.43964146946324,16.060523008
layer_by_layer,collnetchain,SIMPLE,True,True,2.0139171823005504,112.52146420507394,111.64675336209757,16.060523008
layer_by_layer,collnetchain,LL,False,False,2.1450645193302385,107.48166310501902,104.82077015296721,16.060523008
layer_by_layer,collnetchain,LL,False,True,2.1986240143111595,106.40657724338675,102.26728784932601,16.060523008
layer_by_layer,collnetchain,LL,True,False,2.065228902696011,110.46924986579364,108.87282985942993,16.060523008
layer_by_layer,collnetchain,LL,True,True,2.052869488679183,110.68234506194865,109.52830473829431,16.060523008
layer_by_layer,collnetchain,LL128,False,False,2.1690424226690084,108.23295410005706,103.66201813025178,16.060523008
layer_by_layer,collnetchain,LL128,False,True,2.202281371651528,105.31946593408038,102.09745123321059,16.060523008
layer_by_layer,collnetchain,LL128,True,False,2.0538743673435724,110.01831349686499,109.47471691504269,16.060523008
layer_by_layer,collnetchain,LL128,True,True,1.9992533313343301,113.11936196758536,112.46564475845274,16.060523008
layer_by_layer,collnetdirect,SIMPLE,False,False,2.1756328026919314,107.63924599490653,103.34800737780488,16.060523008
layer_by_layer,collnetdirect,SIMPLE,False,True,2.0810761196383587,105.56836771941278,108.04377255699474,16.060523008
layer_by_layer,collnetdirect,SIMPLE,True,False,2.0059662526861453,111.78364201903723,112.08928098511723,16.060523008
layer_by_layer,collnetdirect,SIMPLE,True,True,2.0020342899952084,112.69731163796004,112.30942250471551,16.060523008
layer_by_layer,collnetdirect,LL,False,False,2.071824436968503,104.72484490200276,108.52623944961135,16.060523008
layer_by_layer,collnetdirect,LL,False,True,2.1258566530110934,105.28688259567029,105.76786286390622,16.060523008
layer_by_layer,collnetdirect,LL,True,False,2.0270432453447333,110.20064864495396,110.92378786707181,16.060523008
layer_by_layer,collnetdirect,LL,True,True,1.9931040216470137,111.4928761416429,112.81263421374067,16.060523008
layer_by_layer,collnetdirect,LL128,False,False,2.1421008319982016,107.22572689556401,104.96579413316282,16.060523008
layer_by_layer,collnetdirect,LL128,False,True,2.0572811156744137,106.39097679500374,109.29343259454895,16.060523008
layer_by_layer,collnetdirect,LL128,True,False,1.9902331460034475,116.43579065275276,112.97536441673277,16.060523008
layer_by_layer,collnetdirect,LL128,True,True,1.9605741446915392,114.88903161753403,114.68442320980198,16.060523008
layer_by_layer,nvls,SIMPLE,False,False,1.9635248040237154,118.19973236318148,114.51208280294497,16.060523008
layer_by_layer,nvls,SIMPLE,False,True,1.903774159999254,118.34547526636906,118.10608614631482,16.060523008
layer_by_layer,nvls,SIMPLE,True,False,1.9296879812997456,116.4143744960352,116.52003698160239,16.060523008
layer_by_layer,nvls,SIMPLE,True,True,1.9293712163344026,115.40674068453707,116.53916728953057,16.060523008
layer_by_layer,nvls,LL,False,False,1.9052290960292642,113.51831734919541,118.01589394819234,16.060523008
layer_by_layer,nvls,LL,False,True,2.121695470336514,101.50621827007315,105.97530045550685,16.060523008
layer_by_layer,nvls,LL,True,False,1.9774896336408954,112.4398481742221,113.70341018173521,16.060523008
layer_by_layer,nvls,LL,True,True,2.000060333016639,112.26161761237243,112.42026614510605,16.060523008
layer_by_layer,nvls,LL128,False,False,2.164234339686421,107.72473582521144,103.89231462641816,16.060523008
layer_by_layer,nvls,LL128,False,True,2.1718160226397836,104.98762721423141,103.52963262086269,16.060523008
layer_by_layer,nvls,LL128,True,False,2.0798998286869996,109.56985849789204,108.10487689974076,16.060523008
layer_by_layer,nvls,LL128,True,True,2.0799764716842524,110.74079722050405,108.10089344997773,16.060523008
layer_by_layer,nvlstree,SIMPLE,False,False,2.147026320026877,105.88664918182407,104.72499235183354,16.060523008
layer_by_layer,nvlstree,SIMPLE,False,True,2.1737063116549202,105.40623116688397,103.43960163266755,16.060523008
layer_by_layer,nvlstree,SIMPLE,True,False,1.9977210646805663,111.9820352456296,112.55190672975803,16.060523008
layer_by_layer,nvlstree,SIMPLE,True,True,2.048815972326944,108.79709568470585,109.74500295828399,16.060523008
layer_by_layer,nvlstree,LL,False,False,2.120898421659755,106.72340949458187,106.01512672541897,16.060523008
layer_by_layer,nvlstree,LL,False,True,2.128933563362807,103.80353013847991,105.6149984261778,16.060523008
layer_by_layer,nvlstree,LL,True,False,2.038606495324833,110.52792179514904,110.2946132368585,16.060523008
layer_by_layer,nvlstree,LL,True,True,2.050388036024136,107.58752169769555,109.6608597951033,16.060523008
layer_by_layer,nvlstree,LL128,False,False,2.0985540290130302,104.7419656930387,107.14392473838178,16.060523008
layer_by_layer,nvlstree,LL128,False,True,2.0825314896646887,104.31483706200923,107.96826653516916,16.060523008
layer_by_layer,nvlstree,LL128,True,False,2.0068161913659424,109.72438984226834,112.04180826892639,16.060523008
layer_by_layer,nvlstree,LL128,True,True,1.999091024006096,111.31006762492402,112.47477590760988,16.060523008
layer_by_layer,pat,SIMPLE,False,False,2.0859189286905653,107.83626389593283,107.79293090031442,16.060523008
layer_by_layer,pat,SIMPLE,False,True,2.0783269913323843,107.53417423956218,108.18668856331108,16.060523008
layer_by_layer,pat,SIMPLE,True,False,2.0074765286796414,113.8255483684422,112.0049533490121,16.060523008
layer_by_layer,pat,SIMPLE,True,True,2.0757456683398536,110.5256271985121,108.32122565565997,16.060523008
layer_by_layer,pat,LL,False,False,2.1667820236568027,108.23610605560386,103.77015892190808,16.060523008
layer_by_layer,pat,LL,False,True,2.194636098962898,108.4450135320117,102.45311969955036,16.060523008
layer_by_layer,pat,LL,True,False,2.022223413999503,110.25595566444537,111.18816713693498,16.060523008
layer_by_layer,pat,LL,True,True,2.036004850679698,113.15315622831038,110.4355497330653,16.060523008
layer_by_layer,pat,LL128,False,False,2.1714608420152217,108.86733101074861,103.54656671373853,16.060523008
layer_by_layer,pat,LL128,False,True,2.194485114344085,106.4115126723505,102.4601686629372,16.060523008
layer_by_layer,pat,LL128,True,False,2.0285279386832067,109.85233854668427,110.84260199539415,16.060523008
layer_by_layer,pat,LL128,True,True,1.97922775366654,111.22494413173922,113.60355801775111,16.060523008
layer_by_layer_optimized,ring,SIMPLE,False,False,2.0934255690081045,105.09644152218179,107.40640521102259,16.060523008
layer_by_layer_optimized,ring,SIMPLE,False,True,2.1117763116878145,105.24867168927815,106.47307373397574,16.060523008
layer_by_layer_optimized,ring,SIMPLE,True,False,1.9749888409860432,112.88815873754423,113.84738499673828,16.060523008
layer_by_layer_optimized,ring,SIMPLE,True,True,2.014778249664232,111.87840139513251,111.599038247247,16.060523008
layer_by_layer_optimized,ring,LL,False,False,2.0864766543575874,104.59252522880074,107.7641173096322,16.060523008
layer_by_layer_optimized,ring,LL,False,True,2.0958819889929146,104.67599046721583,107.2805225317293,16.060523008
layer_by_layer_optimized,ring,LL,True,False,1.9988696043146774,113.80410513675348,112.48723501455716,16.060523008
layer_by_layer_optimized,ring,LL,True,True,2.0425394733514017,112.72347052913226,110.08223727254104,16.060523008
layer_by_layer_optimized,ring,LL128,False,False,2.1744847336861617,109.0553083845912,103.40257232472788,16.060523008
layer_by_layer_optimized,ring,LL128,False,True,2.1785418446330973,108.60259382030367,103.21000512242539,16.060523008
layer_by_layer_optimized,ring,LL128,True,False,2.034902203362435,112.00781685993772,110.49539116546556,16.060523008
layer_by_layer_optimized,ring,LL128,True,True,2.034006738647198,113.63557311251607,110.54403639466024,16.060523008
layer_by_layer_optimized,tree,SIMPLE,False,False,2.1932056576479226,106.39324754289977,102.51994114639247,16.060523008
layer_by_layer_optimized,tree,SIMPLE,False,True,2.1719939466565847,104.60324229838345,103.52115174635463,16.060523008
layer_by_layer_optimized,tree,SIMPLE,True,False,2.013799486643014,112.1905752125256,111.65327850928122,16.060523008
layer_by_layer_optimized,tree,SIMPLE,True,True,1.9882339156853657,112.88920168323007,113.08896461837726,16.060523008
layer_by_layer_optimized,tree,LL,False,False,2.1102783606620505,105.72265719655584,106.54865212827156,16.060523008
layer_by_layer_optimized,tree,LL,False,True,2.1221562169957906,103.08315051863283,105.95229189220709,16.060523008
layer_by_layer_optimized,tree,LL,True,False,1.9955110870068893,108.96494443472628,112.67655509809941,16.060523008
layer_by_layer_optimized,tree,LL,True,True,1.9835027820275475,111.89285603682058,113.35870913886988,16.060523008
layer_by_layer_optimized,tree,LL128,False,False,2.117364562659835,98.47254925807404,106.19206484760784,16.060523008
layer_by_layer_optimized,tree,LL128,False,True,2.1090906323321783,106.93815385076908,106.60865469558773,16.060523008
layer_by_layer_optimized,tree,LL128,True,False,1.99350061500445,111.99219990593083,112.79019090922029,16.060523008
layer_by_layer_optimized,tree,LL128,True,True,2.0162608250199505,112.87730738272877,111.51697843545374,16.060523008
layer_by_layer_optimized,collnet,SIMPLE,False,False,2.209762618993409,105.3137020878061,101.75179587679986,16.060523008
layer_by_layer_optimized,collnet,SIMPLE,False,True,2.180882370681502,107.95124920018907,103.0992399987798,16.060523008
layer_by_layer_optimized,collnet,SIMPLE,True,False,2.0336374420051775,113.39289576154574,110.56411054386338,16.060523008
layer_by_layer_optimized,collnet,SIMPLE,True,True,2.0273168356701112,112.58180317608948,110.90881848750531,16.060523008
layer_by_layer_optimized,collnet,LL,False,False,2.1613450043369085,106.675902118645,104.0312002446746,16.060523008
layer_by_layer_optimized,collnet,LL,False,True,2.171759226320622,106.89608866373895,103.53234015030966,16.060523008
layer_by_layer_optimized,collnet,LL,True,False,2.0205885936738923,112.64968828348296,111.27812739711459,16.060523008
layer_by_layer_optimized,collnet,LL,True,True,2.0112883316663406,112.15242574746101,111.79268104126837,16.060523008
layer_by_layer_optimized,collnet,LL128,False,False,2.056877611321397,107.53280477909198,109.31487304174198,16.060523008
layer_by_layer_optimized,collnet,LL128,False,True,2.087866738671437,105.77224753371642,107.69236885639363,16.060523008
layer_by_layer_optimized,collnet,LL128,True,False,2.000508280005306,112.46545113457512,112.39509338266954,16.060523008
layer_by_layer_optimized,collnet,LL128,True,True,1.994301332704102,111.4474773895275,112.74490532437557,16.060523008
layer_by_layer_optimized,collnetchain,SIMPLE,False,False,2.08301489703202,103.17197223157025,107.94321023069651,16.060523008
layer_by_layer_optimized,collnetchain,SIMPLE,False,True,2.0418371219808855,105.0004768721652,110.12010337331152,16.060523008
layer_by_layer_optimized,collnetchain,SIMPLE,True,False,1.9687503409804776,109.25849929535947,114.20814019111303,16.060523008
layer_by_layer_optimized,collnetchain,SIMPLE,True,True,1.9718279713609566,113.10432220557996,114.02988405160431,16.060523008
layer_by_layer_optimized,collnetchain,LL,False,False,2.1443167473189533,109.00473519754742,104.85732353913077,16.060523008
layer_by_layer_optimized,collnetchain,LL,False,True,2.0860403233285374,108.29099796576419,107.78665801878081,16.060523008
layer_by_layer_optimized,collnetchain,LL,True,False,1.9849961306511734,112.1763493238531,113.27342732413256,16.060523008
layer_by_layer_optimized,collnetchain,LL,True,True,1.9888867623327922,114.06661958291834,113.05184347462475,16.060523008
layer_by_layer_optimized,collnetchain,LL128,False,False,2.0591265673283488,108.6025116391428,109.19548050692786,16.060523008
layer_by_layer_optimized,collnetchain,LL128,False,True,2.0746564589984096,108.26113776122845,108.3780950666649,16.060523008
layer_by_layer_optimized,collnetchain,LL128,True,False,1.9784742383441578,115.15042655740383,113.64682470274731,16.060523008
layer_by_layer_optimized,collnetchain,LL128,True,True,1.9771134393134464,110.9425753499421,113.72504504449594,16.060523008
layer_by_layer_optimized,collnetdirect,SIMPLE,False,False,2.07950032397639,103.46295157912672,108.12564554645043,16.060523008
layer_by_layer_optimized,collnetdirect,SIMPLE,False,True,2.066277676688818,102.56917902517279,108.8175696232245,16.060523008
layer_by_layer_optimized,collnetdirect,SIMPLE,True,False,1.9885158059963335,111.18132329518522,113.0729332228474,16.060523008
layer_by_layer_optimized,collnetdirect,SIMPLE,True,True,1.9721422919925924,111.44799727462674,114.01170993438873,16.060523008
layer_by_layer_optimized,collnetdirect,LL,False,False,2.0896725526545197,104.83558831062449,107.5993052875081,16.060523008
layer_by_layer_optimized,collnetdirect,LL,False,True,2.0690653910084316,104.78035178194271,108.67095642366952,16.060523008
layer_by_layer_optimized,collnetdirect,LL,True,False,1.9953860903236393,110.11068431002357,112.68361347929971,16.060523008
layer_by_layer_optimized,collnetdirect,LL,True,True,2.0427300536927455,113.35617120763331,110.07196694322495,16.060523008
layer_by_layer_optimized,collnetdirect,LL128,False,False,2.190037881683869,106.99935296961665,102.66823091257224,16.060523008
layer_by_layer_optimized,collnetdirect,LL128,False,True,2.1499601250203946,108.23713636979225,104.58208611746561,16.060523008
layer_by_layer_optimized,collnetdirect,LL128,True,False,2.000447480667693,113.3298184089145,112.39850939198479,16.060523008
layer_by_layer_optimized,collnetdirect,LL128,True,True,2.0435307443064326,114.92530212633106,110.02883884691073,16.060523008
layer_by_layer_optimized,nvls,SIMPLE,False,False,2.170789761003107,105.4211966289783,103.57857724559176,16.060523008
layer_by_layer_optimized,nvls,SIMPLE,False,True,2.210418500665886,107.60890469863926,101.72160379415257,16.060523008
layer_by_layer_optimized,nvls,SIMPLE,True,False,2.0073804760274165,113.956199261415,112.01031275793332,16.060523008
layer_by_layer_optimized,nvls,SIMPLE,True,True,1.9666878550002973,113.96122973318322,114.32791145393328,16.060523008
layer_by_layer_optimized,nvls,LL,False,False,2.1267499963287264,106.27063203383084,105.72343497455726,16.060523008
layer_by_layer_optimized,nvls,LL,False,True,2.1077974369982257,106.7396706016258,106.67406222118358,16.060523008
layer_by_layer_optimized,nvls,LL,True,False,2.004227388688984,114.74104106859939,112.18652943919619,16.060523008
layer_by_layer_optimized,nvls,LL,True,True,1.9928011656738818,113.86542522468689,112.82977891472984,16.060523008
layer_by_layer_optimized,nvls,LL128,False,False,2.1295951343296715,105.8239734288565,105.58218851996709,16.060523008
layer_by_layer_optimized,nvls,LL128,False,True,2.103656207327731,104.55561431661182,106.88405936330392,16.060523008
layer_by_layer_optimized,nvls,LL128,True,False,1.9967901403239618,112.73720749237772,112.60437960071282,16.060523008
layer_by_layer_optimized,nvls,LL128,True,True,1.9827337029855698,112.82334815396392,113.40267964650441,16.060523008
layer_by_layer_optimized,nvlstree,SIMPLE,False,False,2.0826662376445406,106.25923628807388,107.96128101557856,16.060523008
layer_by_layer_optimized,nvlstree,SIMPLE,False,True,2.1460441860059896,107.05223690523925,104.77291959326529,16.060523008
layer_by_layer_optimized,nvlstree,SIMPLE,True,False,2.0242119843605906,110.76084791019338,111.0789367325206,16.060523008
layer_by_layer_optimized,nvlstree,SIMPLE,True,True,1.9770588719984517,112.88443997678037,113.72818388393245,16.060523008
layer_by_layer_optimized,nvlstree,LL,False,False,2.152732549002394,104.88058720485239,104.4473987482548,16.060523008
layer_by_layer_optimized,nvlstree,LL,False,True,2.1259364026676244,107.04344310957171,105.76389522370549,16.060523008
layer_by_layer_optimized,nvlstree,LL,True,False,1.9742302946591128,112.08542866893053,113.89112787514186,16.060523008
layer_by_layer_optimized,nvlstree,LL,True,True,1.9914757926793147,111.85005148268165,112.90486973054908,16.060523008
layer_by_layer_optimized,nvlstree,LL128,False,False,2.1210494923094907,104.46243038020756,106.00757585301626,16.060523008
layer_by_layer_optimized,nvlstree,LL128,False,True,2.096758282316538,106.09666520953006,107.23568703188069,16.060523008
layer_by_layer_optimized,nvlstree,LL128,True,False,2.0094312166717523,114.28897658501758,111.8959997627675,16.060523008
layer_by_layer_optimized,nvlstree,LL128,True,True,2.0075877263055495,112.99390062795264,111.99874954295215,16.060523008
layer_by_layer_optimized,pat,SIMPLE,False,False,2.09762438130565,107.57070950523355,107.1914099339585,16.060523008
layer_by_layer_optimized,pat,SIMPLE,False,True,2.144229913673674,105.68423782744105,104.86156988583969,16.060523008
layer_by_layer_optimized,pat,SIMPLE,True,False,1.9697564986612026,112.12134325587037,114.14980232166944,16.060523008
layer_by_layer_optimized,pat,SIMPLE,True,True,1.982772407005541,114.69201463381637,113.40046600889158,16.060523008
layer_by_layer_optimized,pat,LL,False,False,2.129095365332129,106.36296827525632,105.60697214655994,16.060523008
layer_by_layer_optimized,pat,LL,False,True,2.107043970337448,105.87366632684052,106.71220824498985,16.060523008
layer_by_layer_optimized,pat,LL,True,False,1.9943391846803327,113.57850602191387,112.74276545894583,16.060523008
layer_by_layer_optimized,pat,LL,True,True,1.9922643013220902,113.31334347688549,112.86018365875887,16.060523008
layer_by_layer_optimized,pat,LL128,False,False,2.1102354956480363,107.92390601470251,106.55081644096371,16.060523008
layer_by_layer_optimized,pat,LL128,False,True,2.1440740393397086,104.85086320629074,104.86919332937039,16.060523008
layer_by_layer_optimized,pat,LL128,True,False,1.999441925669089,114.06016990195614,112.45503660665591,16.060523008
layer_by_layer_optimized,pat,LL128,True,True,1.9727610000021134,113.49033550756754,113.97595296326273,16.060523008
bucket_flatten,ring,SIMPLE,False,False,2.1833152119846395,107.72126799857773,102.98435778295757,48.181568
bucket_flatten,ring,SIMPLE,False,True,2.2099070253316313,104.86249703269269,101.74514690737188,48.181568
bucket_flatten,ring,SIMPLE,True,False,2.0426553319751597,110.63403468912205,110.07599345043803,37.712192
bucket_flatten,ring,SIMPLE,True,True,2.047823356658531,113.47223319602502,109.7981982737453,37.712192
bucket_flatten,ring,LL,False,False,2.1799887029919773,107.778490520817,103.14150464880986,48.181568
bucket_flatten,ring,LL,False,True,2.1807671413213634,107.56719661078425,103.10468765031064,48.181568
bucket_flatten,ring,LL,True,False,2.053853046692287,113.13020773518947,109.4758533509078,37.712192
bucket_flatten,ring,LL,True,True,2.0477491539980597,112.89206928386554,109.80217694389195,37.712192
bucket_flatten,ring,LL128,False,False,2.1974234440131113,106.57215273271288,102.32316195433218,48.181568
bucket_flatten,ring,LL128,False,True,2.156459743700301,106.49557498886186,104.26687333294763,48.181568
bucket_flatten,ring,LL128,True,False,2.042789905681275,113.83737510844716,110.06874192919655,37.712192
bucket_flatten,ring,LL128,True,True,2.0829359903000295,113.70441854817048,107.94729938465974,37.712192
bucket_flatten,tree,SIMPLE,False,False,2.1954360846430063,107.01824340762472,102.41578724008346,48.181568
bucket_flatten,tree,SIMPLE,False,True,2.163479808019474,108.98642295632656,103.92854793954983,48.181568
bucket_flatten,tree,SIMPLE,True,False,2.05461431966008,114.19280283010771,109.43529050318273,37.712192
bucket_flatten,tree,SIMPLE,True,True,2.0218915266838544,113.83453216987594,111.2064183348039,37.712192
bucket_flatten,tree,LL,False,False,2.1951177316950634,106.54542823398221,102.43064036951384,48.181568
bucket_flatten,tree,LL,False,True,2.204812517001604,106.51760090662688,101.98024240617843,48.181568
bucket_flatten,tree,LL,True,False,2.0642157500066483,114.16189052696363,108.92626652193493,37.712192
bucket_flatten,tree,LL,True,True,2.0247459420158216,113.50934938825355,111.04964345311576,37.712192
bucket_flatten,tree,LL128,False,False,2.169594587991014,107.09357560455987,103.63563597944008,48.181568
bucket_flatten,tree,LL128,False,True,2.162014087002414,106.8325779248747,103.99900550867639,48.181568
bucket_flatten,tree,LL128,True,False,2.029236241670636,115.37253565985931,110.80391249019237,37.712192
bucket_flatten,tree,LL128,True,True,2.08388911098397,113.01373927320746,107.89792689008854,37.712192
bucket_flatten,collnet,SIMPLE,False,False,2.1789839376773066,108.1049213570253,103.18906489217932,48.181568
bucket_flatten,collnet,SIMPLE,False,True,2.176076383989615,111.20857645840243,103.32694045039231,48.181568
bucket_flatten,collnet,SIMPLE,True,False,2.0810748010020084,113.13080170276771,108.043841017026,37.712192
bucket_flatten,collnet,SIMPLE,True,True,2.065850295010023,113.26879202450206,108.8400817266912,37.712192
bucket_flatten,collnet,LL,False,False,2.2924296053436897,101.96274833481527,98.08253846481364,48.181568
bucket_flatten,collnet,LL,False,True,2.295179032992261,105.78002611581815,97.9650439952229,48.181568
bucket_flatten,collnet,LL,True,False,2.0614921376885227,112.49485086938846,109.07017826229172,37.712192
bucket_flatten,collnet,LL,True,True,2.083857685987217,111.79346296452928,107.89955401272027,37.712192
bucket_flatten,collnet,LL128,False,False,2.2323051863349974,104.96317623719709,100.72427207551969,48.181568
bucket_flatten,collnet,LL128,False,True,2.1986317669895166,103.93510665005644,102.26692724078708,48.181568
bucket_flatten,collnet,LL128,True,False,2.052549611000965,113.74629635462442,109.54537407470941,37.712192
bucket_flatten,collnet,LL128,True,True,2.103980715658205,113.65865604418332,106.8675740564757,37.712192
bucket_flatten,collnetchain,SIMPLE,False,False,2.2130367466791845,102.46521815342706,101.60125686182077,48.181568
bucket_flatten,collnetchain,SIMPLE,False,True,2.2386882576781013,105.56876033031357,100.43708147967182,48.181568
bucket_flatten,collnetchain,SIMPLE,True,False,2.075255775358528,114.34649676323137,108.34679638713675,37.712192
bucket_flatten,collnetchain,SIMPLE,True,True,2.0952308690175414,110.92401366902035,107.31386133568729,37.712192
bucket_flatten,collnetchain,LL,False,False,2.270052878341327,102.03088128450241,99.04937329402236,48.181568
bucket_flatten,collnetchain,LL,False,True,2.2465305026465408,101.85065913651907,100.0864731990583,48.181568
bucket_flatten,collnetchain,LL,True,False,2.1005254056847966,113.32794062435553,107.04336845223591,37.712192
bucket_flatten,collnetchain,LL,True,True,2.071693544353669,111.90566002945447,108.53309629545055,37.712192
bucket_flatten,collnetchain,LL128,False,False,2.254874314996414,102.62066001677535,99.71611874267927,48.181568
bucket_flatten,collnetchain,LL128,False,True,2.1881734390044585,102.7201711807178,102.7557098244907,48.181568
bucket_flatten,collnetchain,LL128,True,False,2.057558079677013,114.28373483594737,109.2787208122434,37.712192
bucket_flatten,collnetchain,LL128,True,True,2.0931938173404583,110.04370892555876,107.41829690175726,37.712192
bucket_flatten,collnetdirect,SIMPLE,False,False,2.1986151593349255,106.73653742119689,102.26769973332469,48.181568
bucket_flatten,collnetdirect,SIMPLE,False,True,2.208308364652718,106.35633753998182,101.8188032717794,48.181568
bucket_flatten,collnetdirect,SIMPLE,True,False,2.092391981355225,114.25566645877355,107.4594612039988,37.712192
bucket_flatten,collnetdirect,SIMPLE,True,True,2.0718472646937394,113.57937046017875,108.5250437016345,37.712192
bucket_flatten,collnetdirect,LL,False,False,2.236998977682864,104.10829034797207,100.51292700048621,48.181568
bucket_flatten,collnetdirect,LL,False,True,2.2045553463200727,105.67475861512104,101.99213883168035,48.181568
bucket_flatten,collnetdirect,LL,True,False,2.1074502889920645,110.4357861722931,106.69163401787203,37.712192
bucket_flatten,collnetdirect,LL,True,True,2.0484864853012064,112.73383418940513,109.76265479776343,37.712192
bucket_flatten,collnetdirect,LL128,False,False,2.2234435613499954,103.65943383238432,101.12571276937686,48.181568
bucket_flatten,collnetdirect,LL128,False,True,2.250045077331985,102.78739373484055,99.93013793777638,48.181568
bucket_flatten,collnetdirect,LL128,True,False,2.101641696994193,110.22066063349087,106.98651214694722,37.712192
bucket_flatten,collnetdirect,LL128,True,True,2.0689477206518254,113.08895832565113,108.67713702942743,37.712192
bucket_flatten,nvls,SIMPLE,False,False,2.219893008664561,104.71752118006711,101.28745577664719,48.181568
bucket_flatten,nvls,SIMPLE,False,True,2.2813874693432203,105.81582649984954,98.55726743722775,48.181568
bucket_flatten,nvls,SIMPLE,True,False,2.0383435416733846,110.92541913614293,110.3088416388392,37.712192
bucket_flatten,nvls,SIMPLE,True,True,2.022601066661688,115.51584269127066,111.16740648966011,37.712192
bucket_flatten,nvls,LL,False,False,2.1258866143568107,106.89607907350852,105.76637221643534,48.181568
bucket_flatten,nvls,LL,False,True,2.250778324319981,103.48031408471462,99.89758321132415,48.181568
bucket_flatten,nvls,LL,True,False,2.077861514990218,112.46507048558384,108.21092422276205,37.712192
bucket_flatten,nvls,LL,True,True,2.08253555969956,109.85888960131662,107.96805552575434,37.712192
