Aggregation Strategy,NCCL Algo,NCLL Proto,Multiple CUDA Streams,Contiguous Memory,Average Time (s),Theoretical Throughput (Gb/s),Real Throughput (Gb/s),Max GPU RAM Allocated (GB)
layer_by_layer_optimized,collnetdirect,SIMPLE,True,True,1.0959442920672398,116.72216936275532,117.23605013320976,16.060523008
layer_by_layer_optimized,collnetdirect,LL,False,False,1.135239751311019,113.25243076279042,113.17801356023824,16.060523008
layer_by_layer_optimized,collnetdirect,LL,False,True,1.1345535493455827,113.26971450797943,113.24646601485708,16.060523008
layer_by_layer_optimized,collnetdirect,LL,True,False,1.097950101364404,117.40295413810084,117.02187540976124,16.060523008
layer_by_layer_optimized,collnetdirect,LL,True,True,1.0963651853768777,117.12818413356904,117.19104335097371,16.060523008
layer_by_layer_optimized,collnetdirect,LL128,False,False,1.1484688362882782,112.15286344736106,111.87432859148915,16.060523008
layer_by_layer_optimized,collnetdirect,LL128,False,True,1.1507988752952467,110.5752366520802,111.64781503200231,16.060523008
layer_by_layer_optimized,collnetdirect,LL128,True,False,1.0991574683381866,116.64821616983937,116.89333300191728,16.060523008
layer_by_layer_optimized,collnetdirect,LL128,True,True,1.0971255900027852,116.91061454659129,117.10981964031468,16.060523008
layer_by_layer_optimized,nvls,SIMPLE,False,False,1.154773595975712,112.02707546534694,111.26352422306543,16.060523008
layer_by_layer_optimized,nvls,SIMPLE,False,True,1.158141239002968,110.55509126901991,110.939992153816,16.060523008
layer_by_layer_optimized,nvls,SIMPLE,True,False,1.098357339700063,117.0328845414406,116.97848716801599,16.060523008
layer_by_layer_optimized,nvls,SIMPLE,True,True,1.0982375903210293,116.46241049414698,116.99124224152843,16.060523008
layer_by_layer_optimized,nvls,LL,False,False,1.155721267297243,111.77036628700775,111.1722900699679,16.060523008
layer_by_layer_optimized,nvls,LL,False,True,1.168176365395387,111.8147785486757,109.98697095238063,16.060523008
layer_by_layer_optimized,nvls,LL,True,False,1.0970451943576336,116.78372301064225,117.1184018933996,16.060523008
layer_by_layer_optimized,nvls,LL,True,True,1.0982131566852331,116.78271244407503,116.99384512548303,16.060523008
layer_by_layer_optimized,nvls,LL128,False,False,1.1576544876831274,110.990335849602,110.98663835799739,16.060523008
layer_by_layer_optimized,nvls,LL128,False,True,1.1727041959917794,111.44073354344363,109.56230941029281,16.060523008
layer_by_layer_optimized,nvls,LL128,True,False,1.098410416006421,116.85271689160275,116.97283464876477,16.060523008
layer_by_layer_optimized,nvls,LL128,True,True,1.1025567513424903,117.25409923721412,116.53294019700633,16.060523008
layer_by_layer_optimized,nvlstree,SIMPLE,False,False,1.1525856716713558,111.97947810182139,111.47473296426291,16.060523008
layer_by_layer_optimized,nvlstree,SIMPLE,False,True,1.1541958700399846,111.6211749948115,111.3192165239241,16.060523008
layer_by_layer_optimized,nvlstree,SIMPLE,True,False,1.0991437509655952,116.83682152878222,116.89479183694303,16.060523008
layer_by_layer_optimized,nvlstree,SIMPLE,True,True,1.1013868453446776,116.94361971177749,116.65672284999104,16.060523008
layer_by_layer_optimized,nvlstree,LL,False,False,1.1564318160526454,109.63815477481167,111.10398225341707,16.060523008
layer_by_layer_optimized,nvlstree,LL,False,True,1.1532426263050486,111.84603050117988,111.41123041875332,16.060523008
layer_by_layer_optimized,nvlstree,LL,True,False,1.1016310623381287,116.43689356080351,116.63086160197955,16.060523008
layer_by_layer_optimized,nvlstree,LL,True,True,1.1009891760380317,117.41354165401366,116.69885841235713,16.060523008
layer_by_layer_optimized,nvlstree,LL128,False,False,1.1518769510245572,111.66795878947484,111.54332053759516,16.060523008
layer_by_layer_optimized,nvlstree,LL128,False,True,1.1602816553786397,111.76896705377807,110.73533686617772,16.060523008
layer_by_layer_optimized,nvlstree,LL128,True,False,1.0987485583561163,116.15290703349662,116.93683599478899,16.060523008
layer_by_layer_optimized,nvlstree,LL128,True,True,1.0975537916334968,117.03167084338659,117.06413020247156,16.060523008
layer_by_layer_optimized,pat,SIMPLE,False,False,1.1506922449916601,111.01015694159862,111.65816101327007,16.060523008
layer_by_layer_optimized,pat,SIMPLE,False,True,1.1595849026925862,111.3116682926817,110.80187373055341,16.060523008
layer_by_layer_optimized,pat,SIMPLE,True,False,1.10416570569699,116.9053442700211,116.36313218666402,16.060523008
layer_by_layer_optimized,pat,SIMPLE,True,True,1.0979021346817415,117.02361275840366,117.02698802497987,16.060523008
layer_by_layer_optimized,pat,LL,False,False,1.1562384786860396,109.91473403868078,111.12256021267397,16.060523008
layer_by_layer_optimized,pat,LL,False,True,1.144872673631956,111.08637427964602,112.22573734806775,16.060523008
layer_by_layer_optimized,pat,LL,True,False,1.1009837296636154,116.95028555231538,116.69943570124865,16.060523008
layer_by_layer_optimized,pat,LL,True,True,1.0968120799710352,116.93956188156201,117.14329401933013,16.060523008
layer_by_layer_optimized,pat,LL128,False,False,1.1600847956724465,111.39137411376667,110.754128014861,16.060523008
layer_by_layer_optimized,pat,LL128,False,True,1.153139266340683,110.89663737013352,111.42121660267935,16.060523008
layer_by_layer_optimized,pat,LL128,True,False,1.1027880827120196,116.94751532256161,116.50849513355882,16.060523008
layer_by_layer_optimized,pat,LL128,True,True,1.096156214363873,117.19415584211777,117.21338462927257,16.060523008
bucket_flatten,ring,SIMPLE,False,False,1.2131336443126202,113.07145571247139,105.91098562829907,48.181568
bucket_flatten,ring,SIMPLE,False,True,1.226404415986811,111.57134049600198,104.76493585080318,48.181568
bucket_flatten,ring,SIMPLE,True,False,1.1505097423214465,117.48912500241885,111.67587308626385,37.712192
bucket_flatten,ring,SIMPLE,True,True,1.1433421636465937,118.11359838114839,112.37596587727555,37.712192
bucket_flatten,ring,LL,False,False,1.2188326159957796,111.4309920992908,105.41577102695854,48.181568
bucket_flatten,ring,LL,False,True,1.2097618283393483,111.14711939688009,106.2061779088959,48.181568
bucket_flatten,ring,LL,True,False,1.1364727639593184,118.10513904731462,113.05522142068622,37.712192
bucket_flatten,ring,LL,True,True,1.1383692019929488,117.84540785372262,112.86687986908122,37.712192
bucket_flatten,ring,LL128,False,False,1.2098116336856037,112.15387152980821,106.20180562868471,48.181568
bucket_flatten,ring,LL128,False,True,1.2066385726599644,113.41911544813345,106.48108131067293,48.181568
bucket_flatten,ring,LL128,True,False,1.1374830393275868,118.44793953643592,112.95480945716106,37.712192
bucket_flatten,ring,LL128,True,True,1.1381407636217773,118.08211385607721,112.8895335926105,37.712192
bucket_flatten,tree,SIMPLE,False,False,1.206233203643933,112.14265517852706,106.51686554462245,48.181568
bucket_flatten,tree,SIMPLE,False,True,1.2108555880064766,112.66858489446403,106.11024241093295,48.181568
bucket_flatten,tree,SIMPLE,True,False,1.147751356009394,117.93284409719371,111.94426327207789,37.712192
bucket_flatten,tree,SIMPLE,True,True,1.1440231450057279,117.92129813178894,112.30907392818237,37.712192
bucket_flatten,tree,LL,False,False,1.2128009020040433,111.60799071647489,105.94004321376374,48.181568
bucket_flatten,tree,LL,False,True,1.2208723176736385,112.00634960922066,105.23965373612982,48.181568
bucket_flatten,tree,LL,True,False,1.1413710783235729,117.36892108199147,112.57003301390418,37.712192
bucket_flatten,tree,LL,True,True,1.13883842031161,117.20537941056283,112.82037704070788,37.712192
bucket_flatten,tree,LL128,False,False,1.2216496789672722,111.50109666348175,105.17268753888165,48.181568
bucket_flatten,tree,LL128,False,True,1.2035871567204595,112.04092191409794,106.75103938305087,48.181568
bucket_flatten,tree,LL128,True,False,1.1350444756293048,117.278340477177,113.19748496794743,37.712192
bucket_flatten,tree,LL128,True,True,1.1402764573382835,118.26598444733143,112.67809586099597,37.712192
bucket_flatten,collnet,SIMPLE,False,False,1.2110685036362459,112.98001084719574,106.09158737282401,48.181568
bucket_flatten,collnet,SIMPLE,False,True,1.2074161683364462,113.13466575430814,106.41250576014973,48.181568
bucket_flatten,collnet,SIMPLE,True,False,1.1351745290060837,117.88403936915688,113.1845162879896,37.712192
bucket_flatten,collnet,SIMPLE,True,True,1.1350794843553256,117.55295508468531,113.19399367082498,37.712192
bucket_flatten,collnet,LL,False,False,1.2095641873311251,112.3269009134232,106.2235318420739,48.181568
bucket_flatten,collnet,LL,False,True,1.2190914339541148,112.78829113284839,105.39339083965379,48.181568
bucket_flatten,collnet,LL,True,False,1.1279436446881543,117.02399849637364,113.91010585774644,37.712192
bucket_flatten,collnet,LL,True,True,1.1432203069950144,117.98941529113056,112.38794411002387,37.712192
bucket_flatten,collnet,LL128,False,False,1.226617835694924,111.77312598667574,104.74670775939678,48.181568
bucket_flatten,collnet,LL128,False,True,1.2054226346469175,112.46413901687434,106.58849126857032,48.181568
bucket_flatten,collnet,LL128,True,False,1.1432408067242552,118.1496781127319,112.38592885443585,37.712192
bucket_flatten,collnet,LL128,True,True,1.1376878342901666,117.03059018517789,112.93447648419715,37.712192
bucket_flatten,collnetchain,SIMPLE,False,False,1.2081622880262632,113.05029048735551,106.3467890376719,48.181568
bucket_flatten,collnetchain,SIMPLE,False,True,1.209759392387544,112.90472176513134,106.20639176392552,48.181568
bucket_flatten,collnetchain,SIMPLE,True,False,1.1319132626522332,117.68835441071697,113.51062330248111,37.712192
bucket_flatten,collnetchain,SIMPLE,True,True,1.1386373882802825,117.67255171320035,112.84029603318527,37.712192
bucket_flatten,collnetchain,LL,False,False,1.210895972714449,111.5055239025896,106.10670351803942,48.181568
bucket_flatten,collnetchain,LL,False,True,1.2049315989327927,113.07691788538982,106.63192838647304,48.181568
bucket_flatten,collnetchain,LL,True,False,1.133698204997927,118.21607207391746,113.33190738203113,37.712192
bucket_flatten,collnetchain,LL,True,True,1.1368304893064003,117.39917987990067,113.01964644385144,37.712192
bucket_flatten,collnetchain,LL128,False,False,1.2099048380429547,112.67794829873657,106.1936244306831,48.181568
bucket_flatten,collnetchain,LL128,False,True,1.2135850203533967,111.64094938264475,105.8715935127358,48.181568
bucket_flatten,collnetchain,LL128,True,False,1.1396270187105983,117.97556881859435,112.74230766603807,37.712192
bucket_flatten,collnetchain,LL128,True,True,1.1379124595938872,118.02128421619562,112.9121830811617,37.712192
bucket_flatten,collnetdirect,SIMPLE,False,False,1.2291269223205745,112.73419787254565,104.53288235312887,48.181568
bucket_flatten,collnetdirect,SIMPLE,False,True,1.2220222533214837,111.62565532358715,105.14062212760622,48.181568
bucket_flatten,collnetdirect,SIMPLE,True,False,1.1397184129649152,117.79168193621456,112.7332668371615,37.712192
bucket_flatten,collnetdirect,SIMPLE,True,True,1.129984797987466,117.04974397103962,113.70434380784047,37.712192
bucket_flatten,collnetdirect,LL,False,False,1.2020625443353008,111.21257804070964,106.8864349642034,48.181568
bucket_flatten,collnetdirect,LL,False,True,1.2044102922858049,113.02539117522353,106.67808203810242,48.181568
bucket_flatten,collnetdirect,LL,True,False,1.133434694337969,117.70923506973622,113.35825575998155,37.712192
bucket_flatten,collnetdirect,LL,True,True,1.1316566213499755,117.64360117067088,113.53636566428489,37.712192
bucket_flatten,collnetdirect,LL128,False,False,1.2122352976196755,112.77843034736907,105.98947268759565,48.181568
bucket_flatten,collnetdirect,LL128,False,True,1.220574256343146,111.14408346251949,105.26535300927944,48.181568
bucket_flatten,collnetdirect,LL128,True,False,1.1379009916757543,117.55064090131883,112.91332102521943,37.712192
bucket_flatten,collnetdirect,LL128,True,True,1.1347238303472598,117.74517291200769,113.22947181666217,37.712192
bucket_flatten,nvls,SIMPLE,False,False,1.2077759706104796,111.43141410028144,106.38080496257653,48.181568
bucket_flatten,nvls,SIMPLE,False,True,1.2191003446932882,110.9900342163134,105.39262049042006,48.181568
bucket_flatten,nvls,SIMPLE,True,False,1.1350298693093162,117.76366152295938,113.19894166854365,37.712192
bucket_flatten,nvls,SIMPLE,True,True,1.1422619636481006,117.65004336520786,112.48223617431283,37.712192
bucket_flatten,nvls,LL,False,False,1.2111822770287592,112.19475067302201,106.08162157325653,48.181568
bucket_flatten,nvls,LL,False,True,1.2060261080041528,112.31430665352408,106.53515634137298,48.181568
bucket_flatten,nvls,LL,True,False,1.1421296920161694,117.69225028196064,112.49526289890117,37.712192
